Customer_ID,Customer_Name,Age_Group,Gender,City,Join_Date,Loyalty_Status,Acquisition_Channel
CUST-22304,Baljiwan Pandey,46-60,Male,Delhi,2023-01-22,Bronze,Organic
CUST-22305,Edhitha Pant,26-35,Male,Bengaluru,2025-01-13,Silver,Instagram Ads
CUST-22306,Balendra Varghese,36-45,Female,Kolkata,2022-10-06,Bronze,Organic
CUST-22307,Varsha Parsa,18-25,Female,Bengaluru,2022-12-23,Silver,Instagram Ads
CUST-22308,Yashica Vora,26-35,Female,Hyderabad,2025-10-01,Bronze,Organic
CUST-22309,Yahvi Sur,26-35,Female,Hyderabad,2022-04-19,Gold,Organic
CUST-22310,Ekaja Wagle,36-45,Male,Pune,2021-01-13,Bronze,Instagram Ads
CUST-22311,Anay Mahajan,26-35,Male,Bengaluru,2023-01-30,Bronze,Marketplace
CUST-22312,Qarin Dalal,36-45,Female,Indore,2022-04-26,Silver,Google Ads
CUST-22313,Niharika Suresh,26-35,Female,Kolkata,2023-04-30,Gold,Google Ads
CUST-22314,Neel Mani,36-45,Male,Jaipur,2023-10-07,Bronze,Marketplace
CUST-22315,Bakhshi Gokhale,36-45,Female,Mumbai,2025-06-16,Gold,Organic
CUST-22316,Saanvi Bains,18-25,Female,Hyderabad,2023-10-18,Bronze,Referral
CUST-22317,Kai Mane,36-45,Male,Bengaluru,2024-11-26,Bronze,Organic
CUST-22318,Ishwar Kata,36-45,Other,Lucknow,2024-07-09,Silver,Organic
CUST-22319,Pahal Dora,26-35,Female,Bengaluru,2022-03-24,Silver,Referral
CUST-22320,Geetika Ray,36-45,Female,Guwahati,2021-05-27,Bronze,Google Ads
CUST-22321,Mohammed Naik,18-25,Male,Jaipur,2022-02-09,Bronze,Google Ads
CUST-22322,Hemani Savant,18-25,Female,Lucknow,2025-03-23,Platinum,Organic
CUST-22323,Alka Srivastava,46-60,Male,Mumbai,2022-07-29,Gold,Marketplace
CUST-22324,Dakshesh Bhardwaj,26-35,Female,Ahmedabad,2025-10-23,Silver,Google Ads
CUST-22325,Jagvi Bora,26-35,Male,Ahmedabad,2025-07-22,Bronze,Referral
CUST-22326,Unni Rana,18-25,Other,Chandigarh,2025-07-11,Gold,Marketplace
CUST-22327,Faras Dass,36-45,Male,Mumbai,2025-06-23,Bronze,Organic
CUST-22328,Hitesh Raghavan,18-25,Female,Bhopal,2021-12-20,Bronze,Referral
CUST-22329,Dominic Sama,36-45,Female,Ahmedabad,2023-08-07,Bronze,Referral
CUST-22330,Gaurangi Bakshi,46-60,Female,Ahmedabad,2024-04-26,Silver,Organic
CUST-22331,Peter Wadhwa,46-60,Male,Ahmedabad,2021-11-01,Bronze,Instagram Ads
CUST-22332,Indira Brar,36-45,Male,Mumbai,2021-12-03,Bronze,Referral
CUST-22333,Sanya Dhar,,Other,Delhi,2023-08-08,Bronze,Google Ads
CUST-22334,Yutika Gola,36-45,Other,Bengaluru,2023-03-08,Silver,Referral
CUST-22335,Peter Goel,26-35,Male,Kolkata,2024-08-12,Silver,Organic
CUST-22336,Eta Cheema,26-35,Male,Delhi,2023-11-25,Silver,Organic
CUST-22337,Janaki Narain,26-35,Male,Kolkata,2022-08-30,Platinum,Google Ads
CUST-22338,Nisha Rattan,36-45,Female,Bengaluru,2025-01-21,Bronze,Referral
CUST-22339,Maanas Mane,18-25,Male,Jaipur,2021-11-28,Gold,Instagram Ads
CUST-22340,Omkaar Saran,26-35,Female,Delhi,2025-07-15,Bronze,Marketplace
CUST-22341,Meera Ranganathan,26-35,Male,Hyderabad,2022-09-04,Silver,Google Ads
CUST-22342,Sathvik Borra,46-60,Male,Mumbai,2024-08-12,Gold,Marketplace
CUST-22343,Vinaya Arya,36-45,Female,Hyderabad,2024-03-19,Gold,Instagram Ads
CUST-22344,Edhitha Comar,26-35,Male,Kolkata,2021-01-30,Silver,Referral
CUST-22345,Kabir Tella,26-35,Female,Lucknow,2021-07-23,Gold,Instagram Ads
CUST-22346,Anthony Dayal,26-35,Female,Ahmedabad,2021-02-03,Bronze,Organic
CUST-22347,Hemal Kata,26-35,Female,Bengaluru,2024-07-10,Bronze,Organic
CUST-22348,Aarna Dhar,26-35,Female,Kolkata,2024-06-07,Bronze,Google Ads
CUST-22349,Indira Char,46-60,Male,Delhi,2023-03-29,Silver,Instagram Ads
CUST-22350,Shivani Wadhwa,18-25,Male,Bengaluru,2021-05-16,Bronze,Google Ads
CUST-22351,Adweta Swaminathan,26-35,Male,Bhopal,2022-01-06,Bronze,Google Ads
CUST-22352,Jalsa Tripathi,26-35,Male,Kolkata,2021-01-10,Silver,Organic
CUST-22353,Unni Dhar,26-35,Male,Chandigarh,2023-04-06,Gold,Referral
CUST-22354,Peter Oommen,18-25,Male,Chennai,2022-01-14,Bronze,Organic
CUST-22355,Janaki Ramakrishnan,36-45,Female,Kolkata,2021-10-14,Bronze,Organic
CUST-22356,Vasudha Sha,26-35,Male,Chennai,2025-01-10,Silver,Google Ads
CUST-22357,Vrinda Joshi,26-35,Female,Delhi,2022-10-28,Platinum,Organic
CUST-22358,Om Thaker,36-45,Male,Mumbai,2023-01-20,Bronze,Organic
CUST-22359,Dhruv Varty,26-35,Male,Ahmedabad,2025-12-07,Bronze,Instagram Ads
CUST-22360,Yatan Manda,36-45,Male,Bengaluru,2024-05-12,Bronze,Instagram Ads
CUST-22361,Anvi Baria,18-25,Male,Guwahati,2023-03-15,Silver,Organic
CUST-22362,Samesh Dugar,26-35,Female,Bengaluru,2025-12-31,Bronze,Google Ads
CUST-22363,Ria Kala,36-45,Female,Bhopal,2022-04-11,Bronze,Referral
CUST-22364,Balveer Menon,26-35,Male,Pune,2024-08-14,Gold,Google Ads
CUST-22365,Aahana Barad,18-25,Male,Delhi,2022-05-18,Bronze,Marketplace
CUST-22366,Luke Kakar,26-35,Male,Ahmedabad,2024-10-24,Bronze,Google Ads
CUST-22367,Qasim Tak,46-60,Male,Jaipur,2023-03-24,Silver,Google Ads
CUST-22368,Isha Yogi,36-45,Female,Hyderabad,2023-01-28,Gold,Instagram Ads
CUST-22369,Vedika Parekh,36-45,Female,Indore,2022-06-03,Gold,Referral
CUST-22370,Deepa Gulati,36-45,Male,Chennai,2021-04-27,Silver,Marketplace
CUST-22371,Advaith Bawa,26-35,Female,Mumbai,2024-04-23,Bronze,Organic
CUST-22372,Fiyaz Bajwa,36-45,Female,Delhi,2021-07-05,Bronze,Google Ads
CUST-22373,Tarak Dani,36-45,Other,Guwahati,2021-02-28,Bronze,Organic
CUST-22374,Janya Malhotra,36-45,Male,Jaipur,2022-05-10,Bronze,Organic
CUST-22375,Tanmayi Edwin,18-25,Female,Jaipur,2024-11-02,Bronze,Instagram Ads
CUST-22376,Bhanumati Karnik,18-25,Female,Hyderabad,2022-04-15,Silver,Google Ads
CUST-22377,Frado Dugar,26-35,Female,Bengaluru,2025-03-18,Bronze,Instagram Ads
CUST-22378,Ati Iyengar,26-35,Male,Chennai,2021-07-07,Bronze,Marketplace
CUST-22379,Praneel Borra,18-25,Female,Lucknow,2022-11-24,Silver,Marketplace
CUST-22380,Girish Ben,18-25,Female,Delhi,2024-11-18,Bronze,Marketplace
CUST-22381,Gunbir Kaur,46-60,Male,Mumbai,2025-08-21,Silver,Organic
CUST-22382,Saksham Manne,26-35,Male,Mumbai,2024-02-07,Gold,
CUST-22383,Gauri Mukherjee,26-35,Female,Hyderabad,2025-09-06,Bronze,Google Ads
CUST-22384,Upadhriti Kari,36-45,Female,Ahmedabad,2023-03-23,Silver,Instagram Ads
CUST-22385,Tejas Vyas,26-35,Female,Bhopal,2021-08-09,Gold,Referral
CUST-22386,Yadavi Chaudhuri,,Other,Hyderabad,2023-03-24,Bronze,Organic
CUST-22387,Vasudha Handa,18-25,Male,Mumbai,2023-08-17,Bronze,Instagram Ads
CUST-22388,Jason Nagar,26-35,Female,Pune,2025-04-08,Bronze,Organic
CUST-22389,Rajata Kale,36-45,Male,Hyderabad,2024-01-01,Gold,Instagram Ads
CUST-22390,Jyoti Chokshi,36-45,Other,Patna,2025-12-20,Gold,Google Ads
CUST-22391,Zilmil Warrior,46-60,Female,Hyderabad,2024-08-24,Gold,Referral
CUST-22392,Ria Rajagopal,26-35,Male,Pune,2025-09-20,Bronze,Instagram Ads
CUST-22393,Fariq Batta,26-35,Female,Mumbai,2022-12-27,Platinum,Instagram Ads
CUST-22394,Veer Bumb,18-25,Male,Hyderabad,2025-08-21,Bronze,Google Ads
CUST-22395,Jagvi Swamy,26-35,Male,Jaipur,2023-07-08,Bronze,Google Ads
CUST-22396,Aachal Sagar,18-25,Female,Mumbai,2023-06-10,Bronze,Organic
CUST-22397,Ranbir Buch,46-60,Male,Lucknow,2023-10-22,Bronze,Organic
CUST-22398,Yatin Sha,26-35,Male,Delhi,2023-11-20,Bronze,Instagram Ads
CUST-22399,Harrison Garg,18-25,Female,Jaipur,2022-05-16,Bronze,Marketplace
CUST-22400,Ryan Toor,36-45,Male,Hyderabad,2021-10-22,Gold,Instagram Ads
CUST-22401,Yatan Bhakta,18-25,Female,Bengaluru,2021-05-24,Bronze,Organic
CUST-22402,Ishanvi Sarma,46-60,Female,Hyderabad,2024-02-04,Bronze,Marketplace
CUST-22403,Onveer Chad,26-35,Male,Hyderabad,2021-10-02,Bronze,Referral
CUST-22404,Ikshita Kapoor,18-25,Male,Bengaluru,2025-11-06,Silver,Google Ads
CUST-22405,Nidhi Setty,18-25,Male,Chandigarh,2022-11-28,Silver,Organic
CUST-22406,Warhi Radhakrishnan,18-25,Female,Pune,2024-05-28,Gold,Instagram Ads
CUST-22407,Mitesh Rao,26-35,Male,Kolkata,2025-09-16,Silver,Instagram Ads
CUST-22408,Hredhaan Peri,46-60,Female,Hyderabad,2022-06-04,Silver,Referral
CUST-22409,Nihal Mani,26-35,Female,Lucknow,2021-02-02,Bronze,Google Ads
CUST-22410,Oliver Narayanan,46-60,Female,Bhopal,2025-04-04,Gold,Organic
CUST-22411,Ishita Andra,36-45,Male,Hyderabad,2025-06-20,Bronze,Google Ads
CUST-22412,Vedika Bahl,46-60,Male,Bhopal,2022-06-03,Bronze,Instagram Ads
CUST-22413,Fiyaz Balay,36-45,Female,Bhopal,2022-03-21,Silver,Google Ads
CUST-22414,Thomas Patla,36-45,Male,Hyderabad,2024-05-10,Gold,Google Ads
CUST-22415,Devansh Pant,36-45,Female,Mumbai,2024-09-18,Gold,Google Ads
CUST-22416,Faris Ganguly,18-25,Male,Ahmedabad,2025-08-11,Silver,Google Ads
CUST-22417,Wishi Lad,36-45,Female,Kolkata,2021-01-21,Bronze,Marketplace
CUST-22418,Utkarsh Din,36-45,Male,Mumbai,2024-03-28,Bronze,Marketplace
CUST-22419,Rachana Andra,46-60,Male,Mumbai,2021-03-07,Platinum,Instagram Ads
CUST-22420,Thomas Grewal,26-35,Male,Delhi,2023-10-16,Silver,Referral
CUST-22421,Yashvi Dalal,36-45,Male,Pune,2025-10-24,Platinum,Instagram Ads
CUST-22422,Upadhriti Doshi,46-60,Male,Jaipur,2023-09-01,Bronze,Marketplace
CUST-22423,Gunbir Nori,46-60,Male,Delhi,2025-03-21,Bronze,Referral
CUST-22424,Harinakshi Naik,26-35,Male,Bhopal,2025-01-14,Gold,Organic
CUST-22425,Tristan Gupta,18-25,Male,Mumbai,2022-03-15,Gold,Referral
CUST-22426,Tripti Purohit,36-45,Female,Jaipur,2025-08-07,Silver,Organic
CUST-22427,Dominic Bhasin,26-35,Male,Ahmedabad,2021-06-20,Bronze,Marketplace
CUST-22428,Nicholas Choudhry,46-60,Female,Lucknow,2021-03-27,Bronze,Instagram Ads
CUST-22429,Qasim Sunder,36-45,Male,Delhi,2021-01-21,Silver,Marketplace
CUST-22430,Samaksh Bail,36-45,Male,Bengaluru,2022-06-26,Bronze,Google Ads
CUST-22431,Hredhaan Srivastava,46-60,Female,Lucknow,2022-05-29,Gold,Referral
CUST-22432,Hemal Walia,26-35,Female,Delhi,2024-02-28,Bronze,Referral
CUST-22433,Ekaraj Varghese,46-60,Male,Mumbai,2021-02-15,Platinum,Instagram Ads
CUST-22434,Pooja Sangha,26-35,Female,Mumbai,2022-06-20,Bronze,Organic
CUST-22435,Vanya Bal,36-45,Male,Delhi,2023-05-10,Bronze,Google Ads
CUST-22436,Gautami Nagi,18-25,Female,Lucknow,2023-07-29,Bronze,Instagram Ads
CUST-22437,Vedhika Vaidya,36-45,Male,Mumbai,2024-09-01,Bronze,Referral
CUST-22438,Abhiram Guha,46-60,Female,Delhi,2024-07-07,Silver,Referral
CUST-22439,Tejas Swaminathan,18-25,Male,Delhi,2022-07-09,Bronze,Referral
CUST-22440,Arjun Deo,26-35,Female,Bengaluru,2022-03-28,Gold,Referral
CUST-22441,Anvi Viswanathan,36-45,Male,Jaipur,2022-09-19,Bronze,Google Ads
CUST-22442,Azaan Doshi,18-25,Male,Ahmedabad,2022-03-04,Silver,Referral
CUST-22443,Om Viswanathan,36-45,Female,Jaipur,2022-12-13,Bronze,Google Ads
CUST-22444,Yashasvi Chaudhari,46-60,Male,Pune,2023-11-19,Bronze,Marketplace
CUST-22445,Anusha Mitter,18-25,Male,Mumbai,2024-04-10,Bronze,Organic
CUST-22446,Kalpit Sule,60+,Male,Bengaluru,2021-04-30,Silver,Google Ads
CUST-22447,Pushti Bal,18-25,Male,Kolkata,2025-07-26,Bronze,Instagram Ads
CUST-22448,Eesha Kala,26-35,Male,Pune,2021-07-26,Bronze,Organic
CUST-22449,Veer Lala,18-25,Male,Delhi,2023-03-20,Gold,Organic
CUST-22450,Amruta Borah,18-25,Female,Mumbai,2025-01-26,Bronze,Organic
CUST-22451,Megha Tripathi,18-25,Male,Kolkata,2024-11-11,Platinum,Organic
CUST-22452,Onkar Sankar,36-45,Female,Mumbai,2021-07-17,Bronze,Organic
CUST-22453,Chandani Sant,26-35,Female,Jaipur,2023-11-15,Bronze,Google Ads
CUST-22454,Vincent Nagarajan,26-35,Male,Pune,2022-01-13,Platinum,Marketplace
CUST-22455,Theodore Bhandari,18-25,Male,Delhi,2021-05-31,Gold,Google Ads
CUST-22456,Frederick Vala,36-45,Female,Mumbai,2025-07-03,Silver,Instagram Ads
CUST-22457,Rushil Arya,36-45,Male,Mumbai,2022-08-23,Silver,Organic
CUST-22458,Divya Dugar,46-60,Male,Kolkata,2024-05-09,Silver,Organic
CUST-22459,Diya Madan,46-60,Male,Chennai,2023-06-17,Bronze,Google Ads
CUST-22460,Radhika Rao,36-45,Female,Bengaluru,2023-04-18,Gold,Instagram Ads
CUST-22461,Yoshita Prashad,18-25,Female,Mumbai,2025-09-22,Platinum,Google Ads
CUST-22462,Anmol Tiwari,46-60,Female,Mumbai,2023-12-18,Bronze,Instagram Ads
CUST-22463,Lekha Varughese,36-45,Male,Delhi,2023-04-19,Silver,Google Ads
CUST-22464,Alka Ganguly,26-35,Male,Ahmedabad,2025-12-07,Silver,Google Ads
CUST-22465,Imaran Bail,26-35,Male,Delhi,2025-11-20,Bronze,Organic
CUST-22466,Gagan Sen,60+,Female,Pune,2022-05-07,Bronze,
CUST-22467,Patrick Saini,36-45,Male,Bhopal,2022-05-05,Bronze,Organic
CUST-22468,Frado Grewal,18-25,Female,Delhi,2022-07-04,Bronze,Marketplace
CUST-22469,Yashawini Wable,26-35,Male,Hyderabad,2022-07-02,Gold,Referral
CUST-22470,Kiaan Desai,26-35,Male,Hyderabad,2021-12-19,Silver,Organic
CUST-22471,Ayushman Divan,18-25,Female,Indore,2022-02-24,Bronze,Instagram Ads
CUST-22472,Liam Ghose,46-60,Female,Delhi,2023-07-31,Bronze,Organic
CUST-22473,Harita Soman,26-35,Female,Patna,2024-08-14,Platinum,Organic
CUST-22474,Pratyush Kara,36-45,Male,Lucknow,2023-07-09,Bronze,Instagram Ads
CUST-22475,Hemal Sangha,46-60,Female,Lucknow,2022-09-30,Bronze,Google Ads
CUST-22476,Unni Magar,36-45,Female,Mumbai,2024-10-23,Bronze,Organic
CUST-22477,Tanmayi Pillai,26-35,Female,Chennai,2025-03-31,Bronze,Organic
CUST-22478,David Prasad,26-35,Female,Kolkata,2025-12-05,Bronze,Google Ads
CUST-22479,Eta Reddy,26-35,Female,Mumbai,2025-08-04,Bronze,Referral
CUST-22480,Samesh Chowdhury,26-35,Male,Chandigarh,2022-08-12,Gold,Marketplace
CUST-22481,Rajata Krishnamurthy,26-35,Male,Mumbai,2022-02-13,Bronze,Marketplace
CUST-22482,Jagvi Pillay,26-35,Female,Delhi,2025-06-18,Bronze,Google Ads
CUST-22483,Ekaraj Kapoor,46-60,Female,Chennai,2023-02-10,Bronze,Organic
CUST-22484,Joshua Deol,26-35,Female,Jaipur,2025-10-08,Bronze,Google Ads
CUST-22485,Xavier Lad,26-35,Female,Jaipur,2024-07-22,Gold,Organic
CUST-22486,Anika Varughese,46-60,Female,Bengaluru,2021-12-29,Silver,Referral
CUST-22487,Anita Borde,26-35,Female,Chennai,2021-11-15,Silver,Organic
CUST-22488,Vidhi Merchant,36-45,Female,Mumbai,2025-01-18,Bronze,Google Ads
CUST-22489,Peter Bhatia,26-35,Male,Indore,2024-03-05,Silver,Referral
CUST-22490,Kamya Behl,18-25,Male,Hyderabad,2024-04-12,Bronze,Google Ads
CUST-22491,Yatan Raj,18-25,Female,Chennai,2024-07-16,Gold,Referral
CUST-22492,Rohan Munshi,46-60,Female,Guwahati,2022-05-29,Gold,Instagram Ads
CUST-22493,Qadim Baria,36-45,Female,Bengaluru,2022-09-22,Gold,Instagram Ads
CUST-22494,Avni Amble,18-25,Other,Patna,2024-10-24,Platinum,Referral
CUST-22495,Idika Gara,26-35,Female,Mumbai,2023-02-24,Bronze,Referral
CUST-22496,Gaurang Gera,18-25,Male,Pune,2025-05-27,Silver,Instagram Ads
CUST-22497,Dominic Karnik,26-35,Female,Ahmedabad,2022-10-05,Bronze,Google Ads
CUST-22498,Wazir Sachdeva,18-25,Male,Mumbai,2024-09-20,Bronze,Instagram Ads
CUST-22499,Isaac Dass,,Male,Chennai,2023-11-23,Bronze,Google Ads
CUST-22500,Kritika Shere,18-25,Male,Lucknow,2024-02-19,Platinum,Google Ads
CUST-22501,Quincy Shanker,46-60,Female,Chennai,2025-07-25,Silver,Referral
CUST-22502,Balhaar Varma,60+,Female,Mumbai,2025-08-21,Bronze,Google Ads
CUST-22503,Manthan Shere,36-45,Female,Hyderabad,2025-03-03,Bronze,Organic
CUST-22504,Hemal Bir,18-25,Female,Bhopal,2022-08-25,Silver,Marketplace
CUST-22505,Harita Sarma,36-45,Female,Bhopal,2024-09-20,Silver,Marketplace
CUST-22506,Sai Randhawa,46-60,Male,Mumbai,2022-01-31,Bronze,Marketplace
CUST-22507,Indrajit Chopra,46-60,Male,Bengaluru,2024-12-28,Bronze,Google Ads
CUST-22508,Imaran Das,46-60,Male,Mumbai,2023-05-14,Bronze,Organic
CUST-22509,Nachiket Viswanathan,36-45,Male,Indore,2025-02-09,Bronze,Instagram Ads
CUST-22510,Priya Pai,26-35,Female,Hyderabad,2022-05-27,Gold,Referral
CUST-22511,Saumya Bumb,26-35,Female,Delhi,2022-09-25,Bronze,Marketplace
CUST-22512,Aadi Madan,26-35,Female,Mumbai,2023-06-03,Gold,Marketplace
CUST-22513,Frederick Tella,46-60,Female,Delhi,2025-08-22,Bronze,Organic
CUST-22514,Lavanya Ahuja,46-60,Female,Mumbai,2022-08-28,Gold,Marketplace
CUST-22515,Gaurangi Bali,18-25,Female,Jaipur,2024-03-12,Bronze,Organic
CUST-22516,Vedant Saha,18-25,Male,Guwahati,2024-12-26,Gold,Google Ads
CUST-22517,Aradhana Sodhi,26-35,Male,Patna,2023-06-12,Bronze,Organic
CUST-22518,Anvi Tara,46-60,Male,Delhi,2023-03-23,Bronze,Instagram Ads
CUST-22519,Rehaan Gala,18-25,Female,Chandigarh,2024-07-06,Silver,Instagram Ads
CUST-22520,Pallavi Mukherjee,18-25,Male,Mumbai,2023-12-14,Bronze,Instagram Ads
CUST-22521,Chaitaly Dhillon,36-45,Female,Indore,2024-07-07,Bronze,Referral
CUST-22522,Guneet Seshadri,18-25,Female,Pune,2024-09-04,Bronze,Referral
CUST-22523,Saumya Khanna,,Male,Mumbai,2022-04-25,Bronze,Instagram Ads
CUST-22524,Watika Anne,26-35,Male,Bengaluru,2025-04-21,Bronze,Organic
CUST-22525,Hamsini Warrior,26-35,Female,Delhi,2025-04-03,Silver,Instagram Ads
CUST-22526,Nidhi Andra,,Male,Bengaluru,2022-12-13,Bronze,Google Ads
CUST-22527,Mugdha Bhattacharyya,18-25,Male,Ahmedabad,2021-01-01,Bronze,Organic
CUST-22528,Gopal Sachdeva,26-35,Male,Hyderabad,2024-08-18,Platinum,Referral
CUST-22529,Bhavna Ramanathan,60+,Male,Bengaluru,2022-07-01,Bronze,Instagram Ads
CUST-22530,Yashodhara Goda,36-45,Female,Bengaluru,2023-04-05,Silver,Marketplace
CUST-22531,Krish Tella,26-35,Female,Patna,2021-12-31,Bronze,Referral
CUST-22532,Neel Acharya,18-25,Female,Ahmedabad,2025-12-27,Bronze,Google Ads
CUST-22533,Unnati Devan,60+,Male,Pune,2023-05-27,Bronze,Organic
CUST-22534,Urishilla Bir,46-60,Male,Mumbai,2021-08-25,Silver,Google Ads
CUST-22535,Bhavika Morar,26-35,Female,Bengaluru,2022-02-21,Bronze,Referral
CUST-22536,Zansi Joshi,26-35,Female,Mumbai,2023-01-24,Platinum,Instagram Ads
CUST-22537,Pahal Tiwari,26-35,Male,Delhi,2021-12-07,Bronze,Referral
CUST-22538,Reyansh Yohannan,36-45,Male,Mumbai,2022-12-11,Silver,Marketplace
CUST-22539,Gunbir Sodhi,26-35,Male,Chennai,2024-12-09,Silver,Google Ads
CUST-22540,Dayamai Anne,26-35,Female,Bengaluru,2021-04-10,Bronze,Organic
CUST-22541,Anvi Dhillon,36-45,Male,Jaipur,2021-08-25,Bronze,Instagram Ads
CUST-22542,Nicholas Ranganathan,46-60,Female,Bengaluru,2022-11-29,Gold,Instagram Ads
CUST-22543,Veda Konda,26-35,Male,Chandigarh,2021-06-06,Bronze,Marketplace
CUST-22544,Deepa Dani,18-25,Female,Bengaluru,2022-03-10,Bronze,Marketplace
CUST-22545,Ojas Sachdeva,26-35,Male,Mumbai,2024-03-17,Bronze,Google Ads
CUST-22546,Urishilla Morar,36-45,Male,Jaipur,2022-09-29,Platinum,Referral
CUST-22547,Sneha Chatterjee,36-45,Male,Ahmedabad,2023-08-24,Bronze,Instagram Ads
CUST-22548,Jairaj Vala,36-45,Male,Delhi,2023-06-30,Bronze,Organic
CUST-22549,Amol Gaba,26-35,Female,Kolkata,2022-09-29,Bronze,Google Ads
CUST-22550,Ayaan Sodhi,36-45,Female,Mumbai,2023-09-29,Gold,Organic
CUST-22551,Krisha Walla,26-35,Female,Lucknow,2023-07-04,Bronze,Instagram Ads
CUST-22552,Udarsh Ghosh,18-25,Female,Chennai,2025-06-08,Bronze,Referral
CUST-22553,Fariq Sridhar,36-45,Female,Bengaluru,2023-11-11,Bronze,Referral
CUST-22554,Aarav Subramaniam,36-45,Female,Ahmedabad,2024-07-04,Bronze,Organic
CUST-22555,Liam Pandey,46-60,Female,Ahmedabad,2023-11-05,Silver,Referral
CUST-22556,Viraj Vyas,36-45,Female,Kolkata,2022-10-09,Bronze,Marketplace
CUST-22557,Peter Khurana,36-45,Female,Indore,2025-07-23,Bronze,Google Ads
CUST-22558,Yashoda Natt,26-35,Male,Mumbai,2024-07-19,Bronze,Organic
CUST-22559,Veda Narayanan,18-25,Male,Delhi,2021-05-30,Silver,Organic
CUST-22560,Urvashi Sandal,46-60,Male,Bhopal,2024-11-24,Bronze,Organic
CUST-22561,Leena Goswami,26-35,Male,Hyderabad,2022-08-15,Bronze,Referral
CUST-22562,Falak Patil,46-60,Male,Chennai,2022-12-22,Bronze,Referral
CUST-22563,Adweta Lad,26-35,Female,Bhopal,2024-03-21,Bronze,Google Ads
CUST-22564,Baghyawati Batra,36-45,Male,Delhi,2022-01-23,Gold,Organic
CUST-22565,Kamya Sen,36-45,Female,Delhi,2023-01-21,Bronze,Instagram Ads
CUST-22566,Dalaja Lad,46-60,Male,Chennai,2021-10-25,Bronze,Referral
CUST-22567,Lucky Mukhopadhyay,26-35,Male,Lucknow,2024-01-15,Silver,Marketplace
CUST-22568,Sanya Ahluwalia,36-45,Female,Delhi,2021-12-21,Silver,Referral
CUST-22569,Omkaar Barman,18-25,Male,Indore,2024-03-01,Bronze,Instagram Ads
CUST-22570,Rachita Narayan,36-45,Female,Mumbai,2022-01-28,Bronze,Instagram Ads
CUST-22571,Manya Nayar,26-35,Male,Guwahati,2021-07-31,Platinum,Google Ads
CUST-22572,Max Bose,18-25,Male,Jaipur,2025-02-15,Bronze,Referral
CUST-22573,Tamanna Ganesh,60+,Female,Jaipur,2023-04-03,Bronze,Instagram Ads
CUST-22574,Vincent Shere,26-35,Male,Jaipur,2024-03-31,Bronze,Marketplace
CUST-22575,Simon Narula,36-45,Female,Hyderabad,2021-04-09,Bronze,Google Ads
CUST-22576,Krisha Kohli,60+,Male,Mumbai,2025-09-23,Bronze,Instagram Ads
CUST-22577,Radhika Basak,26-35,Male,Mumbai,2024-05-13,Bronze,Google Ads
CUST-22578,Baghyawati Anne,36-45,Male,Delhi,2025-12-22,Gold,Referral
CUST-22579,Advik Tak,18-25,Female,Jaipur,2021-06-28,Gold,Google Ads
CUST-22580,Brijesh Dhingra,26-35,Female,Pune,2022-08-04,Gold,Referral
CUST-22581,Rajata Rajagopalan,18-25,Female,Patna,2024-06-08,Bronze,Google Ads
CUST-22582,Tanay Kalita,46-60,Female,Hyderabad,2023-09-16,Silver,Marketplace
CUST-22583,Yatan Apte,18-25,Male,Ahmedabad,2023-08-14,Bronze,Organic
CUST-22584,Timothy Raman,36-45,Female,Bengaluru,2022-02-23,Silver,Google Ads
CUST-22585,Ijaya Gade,46-60,Female,Mumbai,2021-11-19,Silver,Instagram Ads
CUST-22586,Victor Jaggi,46-60,Female,Hyderabad,2022-07-24,Bronze,Google Ads
CUST-22587,Karan Dhingra,46-60,Female,Mumbai,2023-08-27,Bronze,Organic
CUST-22588,Dalbir Ramaswamy,36-45,Female,Hyderabad,2021-06-02,Bronze,Instagram Ads
CUST-22589,Pranav Bath,18-25,Male,Hyderabad,2025-03-08,Silver,Google Ads
CUST-22590,Zaid Khare,18-25,Female,Kolkata,2024-02-04,Gold,Organic
CUST-22591,Netra Bahri,46-60,Male,Kolkata,2024-01-03,Silver,Instagram Ads
CUST-22592,Zinal Kade,36-45,Female,Delhi,2022-11-13,Silver,Referral
CUST-22593,Omisha Naidu,46-60,Female,Mumbai,2025-02-01,Silver,Referral
CUST-22594,Lipika Walia,26-35,Male,Bengaluru,2021-04-05,Silver,Instagram Ads
CUST-22595,Odika Bhatnagar,18-25,Female,Indore,2025-02-13,Bronze,Organic
CUST-22596,Vasudha Pathak,26-35,Male,Hyderabad,2023-11-11,Platinum,Instagram Ads
CUST-22597,Tanmayi Shankar,26-35,Female,Delhi,2024-03-16,Bronze,Referral
CUST-22598,Harish Master,36-45,Male,Patna,2024-11-01,Platinum,Instagram Ads
CUST-22599,Samarth Gour,26-35,Male,Delhi,2023-01-07,Bronze,Google Ads
CUST-22600,Megha Subramaniam,36-45,Male,Ahmedabad,2022-04-07,Platinum,Google Ads
CUST-22601,Triveni Ganesh,18-25,Male,Mumbai,2022-12-05,Platinum,Instagram Ads
CUST-22602,Gaurika Magar,,Female,Bengaluru,2022-01-31,Gold,Organic
CUST-22603,Vihaan Joshi,26-35,Other,Delhi,2022-10-10,Bronze,Instagram Ads
CUST-22604,Shivani Dalal,26-35,Female,Lucknow,2024-02-04,Gold,Instagram Ads
CUST-22605,Krisha Gulati,46-60,Male,Hyderabad,2021-07-24,Bronze,Referral
